#lab2b
add-yield-none,12,1000,24000,1821960,75,325
add-yield-none,12,10000,240000,16573884,69,1532
add-yield-none,12,100000,2400000,174701990,72,-6040
add-none,1,10,20,116327,5816,0
add-none,1,20,40,128248,3206,0
add-none,1,40,80,134293,1678,0
add-none,1,80,160,114669,716,0
add-none,1,100,200,128908,644,0
add-none,1,1000,2000,143883,71,0
add-none,1,10000,20000,250920,12,0
add-none,1,100000,200000,1428970,7,0
add-yield-m,2,100,400,239195,597,0
add-yield-m,2,1000,4000,2129570,532,0
add-yield-m,2,10000,40000,20187284,504,0
add-yield-m,4,100,800,707318,884,0
add-yield-m,4,1000,8000,5319943,664,0
add-yield-m,4,10000,80000,60327643,754,0
add-yield-m,8,100,1600,1983711,1239,0
add-yield-m,8,1000,16000,19062098,1191,0
add-yield-m,8,10000,160000,169298157,1058,0
add-yield-m,12,100,2400,2580377,1075,0
add-yield-m,12,1000,24000,25807296,1075,0
add-yield-m,12,10000,240000,246700281,1027,0
add-yield-c,2,100,400,180798,451,-3
add-yield-c,2,1000,4000,706306,176,17
add-yield-c,2,10000,40000,6548462,163,60
add-yield-c,4,100,800,323655,404,16
add-yield-c,4,1000,8000,2568089,321,1
add-yield-c,4,10000,80000,24133960,301,-563
add-yield-c,8,100,1600,614045,383,-37
add-yield-c,8,1000,16000,4552881,284,-421
add-yield-c,8,10000,160000,45321512,283,-4278
add-yield-c,12,100,2400,842268,350,2
add-yield-c,12,1000,24000,6882278,286,-241
add-yield-c,12,10000,240000,70044371,291,-2525
add-yield-s,2,100,400,248137,620,0
add-yield-s,2,1000,4000,1351795,337,0
add-yield-s,4,100,800,404720,505,0
add-yield-s,4,1000,8000,3147512,393,0
add-yield-s,8,100,1600,1538163,961,0
add-yield-s,8,1000,16000,14684774,917,0
add-yield-s,12,100,2400,2601359,1083,0
add-yield-s,12,1000,24000,25365190,1056,0
add-m,1,10000,20000,786292,39,0
add-m,2,10000,40000,11005911,275,0
add-m,4,10000,80000,16734195,209,0
add-m,8,10000,160000,25888475,161,0
add-m,12,10000,240000,40027718,166,0
add-s,1,10000,20000,349784,17,0
add-s,2,10000,40000,4808398,120,0
add-s,4,10000,80000,14544926,181,0
add-s,8,10000,160000,56564540,353,0
add-s,12,10000,240000,95535078,398,0
add-c,1,10000,20000,537945,26,0
add-c,2,10000,40000,7612250,190,-1992
add-c,4,10000,80000,21024627,262,-4698
add-c,8,10000,160000,47374665,296,-452
add-c,12,10000,240000,64897108,270,-3051
list-id-none,1,1,4,3,57879,19293
list-id-none,1,2,4,6,97656,16276
list-id-none,1,4,4,12,85880,7156
list-id-none,1,8,4,24,77290,3220
list-id-none,1,16,4,48,68343,1423
list-id-none,4,1,4,12,121993,10166
list-id-none,4,2,4,24,120045,5001
list-id-none,4,8,4,96,116474,1213
list-id-none,8,1,4,24,202368,8432
list-id-none,8,2,4,48,231229,4817
list-id-none,12,1,4,36,295713,8214
list-id-none,12,2,4,72,327237,4544
list-id-none,12,4,4,144,321368,2231
list-id-none,16,1,4,48,1060496,22093
list-id-none,16,2,4,96,447169,4658
list-id-none,16,4,4,192,353607,1841
list-id-m,1,10,4,30,79993,2666,77
list-id-m,1,20,4,60,74175,1236,49
list-id-m,1,40,4,120,119609,996,40
list-id-m,1,80,4,240,173065,721,39
list-id-m,4,10,4,120,179727,1497,273
list-id-m,4,20,4,240,237158,988,2684114
list-id-m,4,40,4,480,583378,1215,4047487
list-id-m,4,80,4,960,727106,757,6108802
list-id-m,8,10,4,240,297531,1239,-5458460
list-id-m,8,20,4,480,420732,876,4826640
list-id-m,8,40,4,960,766980,798,11401793
list-id-m,8,80,4,1920,1799565,937,3122673
list-id-m,12,10,4,360,352276,978,887
list-id-m,12,20,4,720,685586,952,3285532
list-id-m,12,40,4,1440,1249442,867,-1632528
list-id-m,12,80,4,2880,2909812,1010,1203883
list-id-m,16,10,4,480,412958,860,7149593
list-id-m,16,20,4,960,958817,998,-643568
list-id-m,16,40,4,1920,1915335,997,3820023
list-id-m,16,80,4,3840,3773303,982,4533994
list-id-s,1,10,4,30,62916,2097
list-id-s,1,20,4,60,70518,1175
list-id-s,1,40,4,120,112038,933
list-id-s,1,80,4,240,139020,579
list-id-s,4,10,4,120,99163,826
list-id-s,4,20,4,240,164665,686
list-id-s,4,40,4,480,247758,516
list-id-s,4,80,4,960,594889,619
list-id-s,8,10,4,240,230252,959
list-id-s,8,20,4,480,264613,551
list-id-s,8,40,4,960,604664,629
list-id-s,8,80,4,1920,1376598,716
list-id-s,12,10,4,360,321781,893
list-id-s,12,20,4,720,325899,452
list-id-s,12,40,4,1440,1056335,733
list-id-s,12,80,4,2880,2720196,944
list-id-s,16,10,4,480,368293,767
list-id-s,16,20,4,960,494830,515
list-id-s,16,40,4,1920,1300288,677
list-id-s,16,80,4,3840,3854808,1003
list-none-m,1,1000,1,3000,4222904,1407,30
list-none-m,2,1000,1,6000,22861606,3810,1847041
list-none-m,4,1000,1,12000,97137545,8094,570189
list-none-m,8,1000,1,24000,339698124,14154,229115
list-none-m,12,1000,1,36000,705469082,19596,100063
list-none-m,1,1000,4,3000,1352739,450,31
list-none-m,2,1000,4,6000,7916798,1319,1646120
list-none-m,4,1000,4,12000,30007493,2500,421949
list-none-m,8,1000,4,24000,73869798,3077,123694
list-none-m,12,1000,4,36000,125965079,3499,283330
list-none-m,1,1000,8,3000,904678,301,30
list-none-m,2,1000,8,6000,6326248,1054,1638234
list-none-m,4,1000,8,12000,10819416,901,1226408
list-none-m,8,1000,8,24000,27698607,1154,1386288
list-none-m,12,1000,8,36000,48900167,1358,1955882
list-none-m,1,1000,16,3000,650239,216,30
list-none-m,2,1000,16,6000,4346411,724,3292445
list-none-m,4,1000,16,12000,6943471,578,4876982
list-none-m,8,1000,16,24000,12729687,530,5804472
list-none-m,12,1000,16,36000,22853769,634,4531355
list-none-s,1,1000,1,3000,3982875,1327
list-none-s,2,1000,1,6000,9949821,1658
list-none-s,4,1000,1,12000,111023892,9251
list-none-s,8,1000,1,24000,307571354,12815
list-none-s,12,1000,1,36000,918672144,25518
list-none-s,1,1000,4,3000,1178479,392
list-none-s,2,1000,4,6000,5279376,879
list-none-s,4,1000,4,12000,24807771,2067
list-none-s,8,1000,4,24000,45168615,1882
list-none-s,12,1000,4,36000,96299278,2674
list-none-s,1,1000,8,3000,754161,251
list-none-s,2,1000,8,6000,5952594,992
list-none-s,4,1000,8,12000,11045137,920
list-none-s,8,1000,8,24000,18566732,773
list-none-s,12,1000,8,36000,33406043,927
list-none-s,1,1000,16,3000,490594,163
list-none-s,2,1000,16,6000,3451020,575
list-none-s,4,1000,16,12000,6001985,500
list-none-s,8,1000,16,24000,9005167,375
list-none-s,12,1000,16,36000,14528235,403
